Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
7600	1,5505		
7610	1,5421		
7620	1,5387		
7630	1,5404		
7640	1,5353		
7650	1,5370		
7660	1,5336		
7670	1,5387		
7680	1,5387		
7690	1,5370		
7700	1,5336		
7710	1,5336		
7720	1,5319		
7730	1,5336		
7740	1,5319		
7750	1,5336		
7760	1,5319		
7770	1,5319		
7780	1,5336		
7790	1,5302		
7800	1,5319		
7810	1,5302		
7820	1,5201		
7830	1,5268		
7840	1,5268		
7850	1,5251		
7860	1,5251		
7870	1,5218		
7880	1,5218		
7890	1,5218		
7900	1,5218		
7910	1,5234		
7920	1,5184		
7930	1,5167		
7940	1,5218		
7950	1,5201		
7960	1,5133		
7970	1,5133		
7980	1,5184		
7990	1,5167		
8000	1,5133		
8010	1,5206		
8020	1,5167		
8030	1,5167		
8040	1,5082		
8050	1,5116		
8060	1,5127		
8070	1,5167		
8080	1,5116		
8090	1,5065		
8100	1,5099		
8110	1,5150		
8120	1,5116		
8130	1,5116		
8140	1,5082		
8150	1,5082		
8160	1,5082		
8170	1,5048		
8180	1,5065		
8190	1,5065		
8200	1,5065		
8210	1,5048		
8220	1,5065		
8230	1,5065		
8240	1,5065		
8250	1,5031		
8260	1,5031		
8270	1,5014		
8280	1,4997		
8290	1,5031		
8300	1,5014		
8310	1,4981		
8320	1,4997		
8330	1,4997		
8340	1,4981		
8350	1,4997		
8360	1,5031		
8370	1,4997		
8380	1,4997		
8390	1,4964		
8400	1,4997		
8410	1,4997		
8420	1,4981		
8430	1,4997		
8440	1,4947		
8450	1,4947		
8460	1,4964		
8470	1,5014		
8480	1,4981		
8490	1,4997		
8500	1,4947		
8510	1,4964		
8520	1,4947		
8530	1,4964		
8540	1,4981		
8550	1,4949		
8560	1,4964		
8570	1,4964		
8580	1,4964		
8590	1,4964		
8600	1,4981		
8610	1,4947		
8620	1,4964		
8630	1,4930		
8640	1,4930		
8650	1,4930		
8660	1,4947		
8670	1,4913		
8680	1,4913		
8690	1,4964		
8700	1,4913		
8710	1,4930		
8720	1,4896		
8730	1,4913		
8740	1,4947		
8750	1,4930		
8760	1,4964		
8770	1,4913		
8780	1,4964		
8790	1,4947		
8800	1,4913		
8810	1,4930		
8820	1,4913		
8830	1,4947		
8840	1,4930		
8850	1,4930		
8860	1,4947		
8870	1,4896		
8880	1,4913		
8890	1,4930		
8900	1,4910		
8910	1,4896		
8920	1,4862		
8930	1,4879		
8940	1,4913		
8950	1,4913		
8960	1,4930		
8970	1,4879		
8980	1,4913		
8990	1,4913		
9000	1,4913		
9010	1,4896		
9020	1,4896		
9030	1,4913		
9040	1,4913		
9050	1,4930		
9060	1,4913		
9070	1,4879		
9080	1,4913		
9090	1,4930		
9100	1,4947		
9110	1,4913		
9120	1,4896		
9130	1,4913		
9140	1,4896		
9150	1,4896		
9160	1,4896		
9170	1,4896		
9180	1,4862		
9190	1,4913		
9200	1,4947		
9210	1,4890		
9220	1,4896		
9230	1,4930		
9240	1,4896		
