Time	Channel 7	Time markers	sample_weight
Seconds	mW		
			
5290	40,7660		
5300	39,6522		
5310	38,5535		
5320	37,4259		
5330	36,3360		
5340	35,3311		
5350	34,3697		
5360	33,4352		
5370	32,5408		
5380	31,5976		
5390	30,6951		
5400	29,8694		
5410	29,0805		
5420	28,3235		
5430	27,5799		
5440	26,8143		
5450	26,0658		
5460	25,3959		
5470	24,7460		
5480	24,1062		
5490	23,4671		
5500	22,8199		
5510	22,2522		
5520	21,7045		
5530	21,1719		
5540	20,6167		
5550	20,0665		
5560	19,5858		
5570	19,1151		
5580	18,6265		
5590	18,1521		
5600	17,7183		
5610	17,3080		
5620	16,8855		
5630	16,4421		
5640	16,0904		
5650	15,6911		
5660	15,3182		
5670	14,9581		
5680	14,6332		
5690	14,2960		
5700	13,9432		
5710	13,6501		
5720	13,3369		
5730	13,0400		
5740	12,7272		
5750	12,4760		
5760	12,2114		
5770	11,9468		
5780	11,6815		
5790	11,4259		
5800	11,1914		
5810	10,9686		
5820	10,7442		
5830	10,5267		
5840	10,2987		
5850	10,1078		
5860	9,9135		
5870	9,7075		
5880	9,5132		
5890	9,3323		
5900	9,1648		
5910	9,0024		
5920	8,8296		
5930	8,6573		
5940	8,5066		
5950	8,3592		
5960	8,2051		
5970	8,0617		
5980	7,9170		
5990	7,7864		
6000	7,6558		
6010	7,5235		
6020	7,3993		
6030	7,2806		
6040	7,1701		
6050	7,0478		
6060	6,9494		
6070	6,8317		
6080	6,7329		
6090	6,6226		
6100	6,5219		
6110	6,4315		
6120	6,3444		
6130	6,2504		
6140	6,1635		
6150	6,0730		
6160	6,0027		
6170	5,9189		
6180	5,8298		
6190	5,7515		
6200	5,6744		
6210	5,6057		
6220	5,5455		
6230	5,4736		
6240	5,3964		
6250	5,3378		
6260	5,2791		
6270	5,2122		
6280	5,1556		
6290	5,0916		
6300	5,0413		
6310	4,9827		
6320	4,9392		
6330	4,8816		
6340	4,8286		
6350	4,7750		
6360	4,7331		
6370	4,6881		
6380	4,6327		
6390	4,5975		
6400	4,5673		
6410	4,5079		
6420	4,4652		
6430	4,4166		
6440	4,3898		
6450	4,3563		
6460	4,3174		
6470	4,2742		
6480	4,2491		
6490	4,2056		
6500	4,1723		
6510	4,1319		
6520	4,1101		
6530	4,0800		
6540	4,0418		
6550	4,0180		
6560	3,9878		
6570	3,9577		
6580	3,9225		
6590	3,9012		
6600	3,8756		
6610	3,8488		
6620	3,8254		
6630	3,7912		
6640	3,7768		
6650	3,7483		
6660	3,7199		
6670	3,7065		
6680	3,6843		
6690	3,6596		
6700	3,6411		
6710	3,6244		
6720	3,5892		
6730	3,5691		
6740	3,5568		
6750	3,5406		
6760	3,5205		
6770	3,5055		
6780	3,4820		
6790	3,4586		
6800	3,4452		
6810	3,4435		
6820	3,4131		
6830	3,3949		
6840	3,3782		
6850	3,3581		
6860	3,3447		
6870	3,3311		
6880	3,3212		
6890	3,3129		
6900	3,2995		
6910	3,2769		
6920	3,2643		
6930	3,2392		
6940	3,2208		
6950	3,2124		
6960	3,2107		
6970	3,2023		
6980	3,1873		
6990	3,1713		
7000	3,1538		
7010	3,1487		
7020	3,1303		
7030	3,1219		
7040	3,1113		
7050	3,1002		
7060	3,0968		
7070	3,0834		
7080	3,0732		
7090	3,0717		
7100	3,0549		
7110	3,0332		
7120	3,0231		
7130	3,0189		
7140	3,0114		
7150	3,0030		
7160	2,9863		
7170	2,9794		
7180	2,9762		
7190	2,9628		
7200	2,9528		
7210	2,9501		
7220	2,9444		
7230	2,9377		
7240	2,9176		
7250	2,9061		
7260	2,8958		
7270	2,9025		
7280	2,8875		
7290	2,8782		
7300	2,8674		
7310	2,8640		
7320	2,8573		
7330	2,8504		
7340	2,8389		
7350	2,8322		
7360	2,8188		
7370	2,8305		
7380	2,8123		
7390	2,7937		
7400	2,8004		
7410	2,7886		
7420	2,7853		
7430	2,7713		
7440	2,7635		
7450	2,7585		
7460	2,7535		
7470	2,7566		
7480	2,7401		
7490	2,7384		
7500	2,7283		
7510	2,7288		
7520	2,7216		
7530	2,7116		
7540	2,7116		
7550	2,6982		
7560	2,6948		
7570	2,6833		
7580	2,6831		
7590	2,6731		
7600	2,6630		
7610	2,6745		
7620	2,6580		
7630	2,6429		
7640	2,6396		
7650	2,6467		
7660	2,6479		
7670	2,6312		
7680	2,6212		
7690	2,6188		
7700	2,6178		
7710	2,6128		
7720	2,6061		
7730	2,6011		
7740	2,6027		
7750	2,5977		
7760	2,5860		
7770	2,5822		
7780	2,5759		
7790	2,5676		
7800	2,5692		
7810	2,5558		
7820	2,5508		
7830	2,5491		
7840	2,5508		
7850	2,5424		
7860	2,5353		
7870	2,5257		
7880	2,5207		
7890	2,5163		
7900	2,5173		
7910	2,5123		
7920	2,5056		
7930	2,5060		
7940	2,5073		
7950	2,5089		
7960	2,4957		
7970	2,4939		
7980	2,4939		
7990	2,4838		
8000	2,4650		
8010	2,4704		
8020	2,4537		
8030	2,4537		
8040	2,4591		
8050	2,4537		
8060	2,4570		
8070	2,4403		
8080	2,4386		
8090	2,4327		
8100	2,4252		
8110	2,4235		
8120	2,4285		
8130	2,4225		
8140	2,4084		
8150	2,4101		
8160	2,4118		
8170	2,4034		
8180	2,4001		
8190	2,4001		
8200	2,3917		
8210	2,3917		
8220	2,3900		
8230	2,3800		
8240	2,3900		
8250	2,3785		
8260	2,3716		
8270	2,3699		
8280	2,3699		
8290	2,3624		
8300	2,3682		
8310	2,3565		
8320	2,3431		
8330	2,3551		
8340	2,3431		
8350	2,3364		
8360	2,3398		
8370	2,3360		
8380	2,3247		
8390	2,3197		
8400	2,3230		
8410	2,3199		
8420	2,3214		
8430	2,3147		
8440	2,3046		
8450	2,3038		
8460	2,2862		
8470	2,2979		
8480	2,2929		
8490	2,2895		
8500	2,2906		
8510	2,2862		
8520	2,2812		
8530	2,2759		
8540	2,2728		
8550	2,2745		
8560	2,2694		
8570	2,2694		
8580	2,2701		
8590	2,2644		
8600	2,2577		
8610	2,2560		
8620	2,2583		
8630	2,2493		
8640	2,2510		
8650	2,2443		
8660	2,2477		
8670	2,2466		
8680	2,2359		
8690	2,2359		
8700	2,2343		
8710	2,2349		
8720	2,2326		
8730	2,2209		
8740	2,2175		
8750	2,2144		
8760	2,2075		
8770	2,2142		
8780	2,2012		
8790	2,2008		
8800	2,1924		
8810	2,1941		
8820	2,2026		
8830	2,1991		
8840	2,1823		
8850	2,1874		
8860	2,1792		
8870	2,1790		
8880	2,1773		
8890	2,1740		
8900	2,1723		
8910	2,1719		
8920	2,1673		
8930	2,1740		
8940	2,1606		
8950	2,1645		
8960	2,1572		
8970	2,1572		
8980	2,1606		
8990	2,1616		
9000	2,1572		
9010	2,1555		
9020	2,1514		
9030	2,1421		
9040	2,1438		
9050	2,1338		
9060	2,1438		
9070	2,1294		
9080	2,1237		
9090	2,1371		
9100	2,1237		
9110	2,1287		
9120	2,1323		
9130	2,1204		
9140	2,1187		
9150	2,1187		
9160	2,1147		
9170	2,1070		
9180	2,1120		
9190	2,1120		
9200	2,1045		
9210	2,1003		
9220	2,0969		
9230	2,0952		
9240	2,0942		
9250	2,1036		
9260	2,0936		
9270	2,0869		
9280	2,0802		
9290	2,0854		
9300	2,0852		
9310	2,0768		
9320	2,0795		
9330	2,0718		
9340	2,0701		
9350	2,0634		
9360	2,0561		
9370	2,0634		
9380	2,0601		
9390	2,0590		
9400	2,0634		
9410	2,0484		
9420	2,0500		
9430	2,0484		
9440	2,0444		
9450	2,0467		
9460	2,0467		
