Time	heat flow	Time markers	sample_mass
168990	0.6971		
169000	0.6954		
169010	0.6988		
169020	0.7004		
169030	0.6988		
169040	0.6971		
169050	0.6971		
169060	0.6971		
169070	0.6988		
169080	0.6954		
169090	0.6988		
169100	0.7004		
169110	0.6937		
169120	0.6937		
169130	0.6971		
169140	0.6988		
169150	0.6937		
169160	0.692		
169170	0.6971		
169180	0.7004		
169190	0.692		
169200	0.6937		
169210	0.6971		
169220	0.6954		
169230	0.692		
169240	0.692		
169250	0.6954		
169260	0.6971		
169270	0.6988		
169280	0.692		
169290	0.6937		
169300	0.6886		
169310	0.692		
169320	0.6937		
169330	0.6937		
169340	0.6988		
169350	0.6954		
169360	0.6937		
169370	0.6903		
169380	0.6954		
169390	0.6954		
169400	0.6903		
169410	0.6903		
169420	0.6937		
169430	0.6903		
169440	0.692		
169450	0.6937		
169460	0.6937		
169470	0.6925		
169480	0.6945		
169490	0.6945		
169500	0.6886		
169510	0.6937		
169520	0.6971		
169530	0.6903		
169540	0.6886		
169550	0.6937		
169560	0.692		
169570	0.692		
169580	0.6852		
169590	0.6903		
169600	0.692		
169610	0.6869		
169620	0.6886		
169630	0.6886		
169640	0.6886		
169650	0.6869		
169660	0.6852		
169670	0.6886		
169680	0.692		
169690	0.6886		
169700	0.6852		
169710	0.6852		
169720	0.6846		
169730	0.6852		
169740	0.6886		
169750	0.692		
169760	0.6869		
169770	0.6903		
169780	0.692		
169790	0.6903		
169800	0.6852		
169810	0.6852		
169820	0.6886		
169830	0.6869		
169840	0.6869		
169850	0.6869		
169860	0.692		
169870	0.6869		
169880	0.6852		
169890	0.6886		
169900	0.6852		
169910	0.6826		
169920	0.6869		
169930	0.6835		
169940	0.6869		
169950	0.6818		
169960	0.6835		
169970	0.6869		
169980	0.6835		
169990	0.6869		
170000	0.6835		
170010	0.6835		
170020	0.6818		
170030	0.6835		
170040	0.6903		
170050	0.6869		
170060	0.6801		
170070	0.6835		
170080	0.6852		
170090	0.6835		
170100	0.6835		
170110	0.6784		
170120	0.6835		
170130	0.6835		
170140	0.6869		
170150	0.6852		
170160	0.6835		
170170	0.6807		
170180	0.6801		
170190	0.6818		
170200	0.6835		
170210	0.6852		
170220	0.6852		
170230	0.6784		
170240	0.6835		
170250	0.6818		
170260	0.6852		
170270	0.6835		
170280	0.6818		
170290	0.6886		
170300	0.6784		
170310	0.6767		
170320	0.6801		
170330	0.6784		
170340	0.6801		
170350	0.6767		
170360	0.6818		
170370	0.6784		
170380	0.6784		
170390	0.6818		
170400	0.6801		
170410	0.6784		
170420	0.6767		
170430	0.6801		
170440	0.675		
170450	0.6767		
170460	0.6784		
170470	0.6767		
170480	0.6801		
170490	0.675		
170500	0.6818		
170510	0.6818		
170520	0.675		
170530	0.6801		
170540	0.6784		
170550	0.6818		
170560	0.6767		
170570	0.6767		
170580	0.6767		
170590	0.6784		
170600	0.675		
170610	0.6716		
170620	0.6767		
170630	0.6784		
170640	0.675		
170650	0.6733		
170660	0.675		
170670	0.675		
170680	0.6767		
170690	0.6716		
170700	0.6767		
170710	0.6767		
170720	0.6699		
170730	0.6733		
170740	0.6747		
170750	0.675		
170760	0.6767		
170770	0.6784		
170780	0.6733		
170790	0.675		
170800	0.6699		
170810	0.6767		
170820	0.6716		
170830	0.6801		
170840	0.6733		
170850	0.675		
170860	0.6784		
170870	0.675		
170880	0.6733		
170890	0.6716		
170900	0.6733		
170910	0.6733		
170920	0.6767		
170930	0.6767		
170940	0.6733		
170950	0.6733		
170960	0.6699		
170970	0.6682		
170980	0.6716		
170990	0.6716		
171000	0.6733		
171010	0.6716		
171020	0.6727		
171030	0.6723		
171040	0.6747		
171050	0.6716		
171060	0.6699		
171070	0.6682		
171080	0.6716		
171090	0.6716		
171100	0.6733		
171110	0.6733		
171120	0.6716		
171130	0.6665		
171140	0.6716		
171150	0.6767		
171160	0.6682		
171170	0.6682		
171180	0.6733		
171190	0.6699		
171200	0.6682		
171210	0.6699		
171220	0.6682		
171230	0.6682		
171240	0.6733		
171250	0.6733		
171260	0.6665		
171270	0.6682		
171280	0.6665		
171290	0.6665		
171300	0.6682		
171310	0.6682		
171320	0.6699		
171330	0.6665		
171340	0.6716		
171350	0.6716		
171360	0.6716		
171370	0.6682		
171380	0.6699		
171390	0.6699		
171400	0.6668		
171410	0.6699		
171420	0.6693		
171430	0.6699		
171440	0.6668		
171450	0.6648		
171460	0.6665		
171470	0.6665		
171480	0.6682		
171490	0.6631		
171500	0.6631		
171510	0.6648		
171520	0.6648		
171530	0.6682		
171540	0.6665		
171550	0.6614		
171560	0.6597		
171570	0.6665		
171580	0.6682		
171590	0.6682		
171600	0.6648		
171610	0.6648		
171620	0.6665		
171630	0.6631		
171640	0.6665		
171650	0.6648		
171660	0.6631		
171670	0.6648		
171680	0.6597		
171690	0.6614		
171700	0.6665		
171710	0.6564		
171720	0.6614		
171730	0.6614		
171740	0.6665		
171750	0.6614		
171760	0.6648		
171770	0.6564		
171780	0.6614		
171790	0.6631		
171800	0.6614		
171810	0.6631		
171820	0.6631		
171830	0.6614		
171840	0.6682		
171850	0.6648		
171860	0.6614		
171870	0.6648		
171880	0.6609		
171890	0.6614		
171900	0.6597		
171910	0.658		
171920	0.6614		
171930	0.6631		
171940	0.658		
171950	0.6631		
171960	0.6631		
171970	0.6597		
171980	0.6597		
171990	0.658		
172000	0.6597		
172010	0.6604		
172020	0.6631		
172030	0.6589		
172040	0.6589		
172050	0.6597		
172060	0.6597		
172070	0.6631		
172080	0.6614		
172090	0.6597		
172100	0.6597		
172110	0.6614		
172120	0.6597		
172130	0.6589		
172140	0.6631		
172150	0.6589		
172160	0.6547		
172170	0.658		
172180	0.6597		
172190	0.6564		
172200	0.6564		
172210	0.6597		
172220	0.658		
172230	0.658		
172240	0.6597		
172250	0.6564		
172260	0.6589		
172270	0.658		
172280	0.6597		
172290	0.6597		
172300	0.6614		
172310	0.6564		
172320	0.653		
172330	0.6631		
172340	0.6564		
172350	0.6631		
172360	0.658		
172370	0.653		
172380	0.658		
172390	0.6547		
172400	0.6574		
172410	0.658		
172420	0.6513		
172430	0.653		
172440	0.658		
172450	0.6597		
172460	0.6547		
172470	0.658		
172480	0.6496		
172490	0.6513		
172500	0.653		
172510	0.653		
172520	0.6564		
172530	0.6564		
172540	0.6479		
172550	0.653		
172560	0.6547		
172570	0.653		
172580	0.6462		
172590	0.653		
172600	0.653		
172610	0.6549		
172620	0.653		
172630	0.6564		
172640	0.6547		
172650	0.6479		
172660	0.6564		
172670	0.6513		
172680	0.653		
172690	0.6513		
172700	0.6547		
172710	0.653		
172720	0.6513		
172730	0.653		
172740	0.6513		
172750	0.653		
172760	0.6564		
172770	0.6496		
172780	0.653		
172790	0.653		
172800	0.6513		
172810	0.6496		
172820	0.653		
172830	0.6496		
172840	0.6496		
172850	0.6479		
172860	0.6428		
172870	0.6479		
172880	0.653		
172890	0.6513		
172900	0.6496		
172910	0.653		
172920	0.6547		
172930	0.6479		
172940	0.6445		
172950	0.6428		
172960	0.6445		
172970	0.6462		
172980	0.6496		
172990	0.6513		
173000	0.6479		
173010	0.6547		
173020	0.6428		
173030	0.6496		
173040	0.6445		
173050	0.6479		
173060	0.6479		
173070	0.6462		
173080	0.6496		
173090	0.6513		
173100	0.6479		
173110	0.6445		
173120	0.6479		
173130	0.6445		
173140	0.6479		
173150	0.6479		
173160	0.6496		
173170	0.6445		
173180	0.6445		
173190	0.6428		
173200	0.6496		
173210	0.6428		
173220	0.6462		
173230	0.6445		
173240	0.6513		
173250	0.6428		
173260	0.6445		
173270	0.6462		
173280	0.6445		
173290	0.6462		
173300	0.6513		
173310	0.6462		
173320	0.647		
173330	0.6426		
173340	0.6445		
173350	0.6445		
173360	0.6462		
173370	0.649		
173380	0.6445		
173390	0.6462		
173400	0.6411		
173410	0.6462		
173420	0.6377		
173430	0.6428		
173440	0.6479		
173450	0.6394		
173460	0.653		
173470	0.6462		
173480	0.6428		
173490	0.6462		
173500	0.6462		
173510	0.6445		
173520	0.6462		
173530	0.6394		
173540	0.6445		
173550	0.6428		
173560	0.6462		
173570	0.6394		
173580	0.6377		
173590	0.6394		
173600	0.6411		
173610	0.6411		
173620	0.6462		
173630	0.6462		
173640	0.645		
173650	0.6394		
173660	0.6428		
173670	0.6426		
173680	0.6431		
173690	0.6428		
173700	0.6445		
173710	0.6411		
173720	0.6445		
173730	0.6428		
173740	0.6394		
173750	0.6394		
173760	0.6394		
173770	0.6428		
173780	0.6411		
173790	0.6411		
173800	0.6377		
173810	0.6394		
173820	0.6377		
173830	0.6445		
173840	0.6411		
173850	0.6428		
173860	0.6428		
173870	0.6411		
173880	0.6377		
173890	0.6343		
173900	0.6377		
173910	0.6377		
173920	0.6394		
173930	0.6394		
173940	0.6411		
173950	0.6394		
173960	0.6377		
173970	0.6428		
173980	0.6411		
173990	0.6394		
174000	0.6377		
174010	0.6411		
174020	0.6411		
174030	0.6377		
174040	0.6394		
174050	0.636		
174060	0.6394		
174070	0.636		
174080	0.6445		
174090	0.6377		
174100	0.6411		
174110	0.6371		
174120	0.6343		
174130	0.6394		
174140	0.6394		
174150	0.636		
174160	0.6377		
174170	0.636		
174180	0.6343		
174190	0.636		
174200	0.6411		
174210	0.6343		
174220	0.636		
174230	0.6343		
174240	0.636		
174250	0.636		
174260	0.6326		
174270	0.6343		
174280	0.6377		
174290	0.6326		
174300	0.6377		
174310	0.6343		
174320	0.6377		
174330	0.6309		
174340	0.6343		
174350	0.6343		
174360	0.6326		
174370	0.6326		
174380	0.6309		
174390	0.636		
174400	0.6377		
174410	0.636		
174420	0.6326		
174430	0.6377		
174440	0.636		
174450	0.6326		
174460	0.6326		
174470	0.6377		
174480	0.6343		
174490	0.6343		
174500	0.6343		
174510	0.6309		
174520	0.6343		
174530	0.6292		
174540	0.6326		
174550	0.636		
174560	0.6309		
174570	0.6309		
174580	0.6326		
174590	0.6343		
174600	0.6309		
174610	0.6326		
174620	0.6343		
174630	0.6326		
174640	0.6326		
174650	0.6275		
174660	0.6309		
174670	0.6309		
174680	0.6275		
174690	0.6292		
174700	0.6309		
174710	0.6309		
174720	0.6275		
174730	0.6275		
174740	0.6292		
174750	0.6326		
174760	0.6309		
174770	0.6275		
174780	0.6309		
174790	0.6309		
174800	0.6292		
174810	0.6292		
174820	0.6326		
174830	0.6253		
174840	0.6275		
174850	0.6309		
174860	0.6309		
174870	0.6309		
174880	0.6292		
174890	0.6275		
174900	0.6275		
174910	0.6275		
174920	0.6292		
174930	0.6309		
174940	0.6292		
174950	0.6292		
174960	0.6292		
174970	0.6312		
174980	0.6309		
174990	0.6343		
175000	0.6292		
175010	0.6258		
175020	0.6292		
175030	0.6275		
175040	0.6292		
175050	0.6258		
175060	0.6258		
175070	0.6224		
175080	0.6292		
175090	0.6258		
175100	0.6258		
175110	0.6272		
175120	0.6275		
175130	0.6275		
175140	0.6224		
175150	0.6309		
175160	0.6275		
175170	0.6241		
175180	0.6275		
175190	0.6241		
175200	0.6224		
175210	0.6275		
175220	0.6292		
175230	0.6275		
175240	0.6275		
175250	0.6258		
175260	0.6241		
175270	0.6253		
175280	0.6275		
175290	0.6258		
175300	0.6275		
175310	0.6258		
175320	0.6241		
175330	0.6224		
175340	0.6258		
175350	0.6292		
175360	0.6241		
175370	0.6224		
175380	0.6207		
175390	0.6241		
175400	0.6258		
175410	0.6258		
175420	0.6272		
175430	0.6275		
175440	0.6224		
175450	0.6207		
175460	0.6224		
175470	0.6241		
175480	0.6275		
175490	0.6224		
175500	0.6241		
175510	0.6224		
175520	0.6258		
175530	0.6207		
175540	0.6224		
175550	0.6224		
175560	0.6224		
175570	0.6253		
175580	0.6258		
175590	0.6275		
175600	0.6258		
175610	0.6241		
175620	0.6241		
175630	0.6241		
175640	0.6292		
175650	0.6224		
175660	0.6207		
175670	0.6241		
175680	0.6258		
175690	0.6224		
175700	0.6224		
175710	0.6207		
175720	0.619		
175730	0.6207		
175740	0.6258		
175750	0.6193		
175760	0.6224		
175770	0.6224		
175780	0.6224		
175790	0.6233		
175800	0.6233		
175810	0.6241		
175820	0.6241		
175830	0.6207		
175840	0.6207		
175850	0.6207		
175860	0.6224		
175870	0.6241		
175880	0.6207		
175890	0.6207		
175900	0.6224		
175910	0.619		
175920	0.6207		
175930	0.6207		
175940	0.6224		
175950	0.6207		
175960	0.619		
175970	0.6224		
175980	0.619		
175990	0.6207		
176000	0.6207		
176010	0.6173		
176020	0.6188		
176030	0.6193		
176040	0.6241		
176050	0.6207		
176060	0.6173		
176070	0.6241		
176080	0.6173		
176090	0.6207		
176100	0.6224		
176110	0.619		
176120	0.619		
176130	0.6173		
176140	0.619		
176150	0.6173		
176160	0.6207		
176170	0.6173		
176180	0.619		
176190	0.6193		
176200	0.6173		
176210	0.619		
176220	0.619		
176230	0.619		
176240	0.619		
176250	0.619		
176260	0.6173		
176270	0.619		
176280	0.6173		
176290	0.6173		
176300	0.619		
176310	0.6207		
176320	0.6173		
176330	0.6193		
176340	0.619		
176350	0.6173		
176360	0.6173		
176370	0.619		
176380	0.6173		
176390	0.6173		
176400	0.619		
176410	0.619		
176420	0.6173		
176430	0.6173		
176440	0.619		
176450	0.619		
176460	0.6173		
176470	0.6173		
176480	0.619		
176490	0.6173		
176500	0.6173		
176510	0.6173		
176520	0.6173		
176530	0.6173		
176540	0.6173		
176550	0.619		
176560	0.6173		
176570	0.6173		
176580	0.6173		
176590	0.6173		
176600	0.6173		
176610	0.619		
176620	0.6173		
176630	0.6173		
176640	0.619		
176650	0.619		
176660	0.6173		
176670	0.619		
176680	0.619		
176690	0.6173		
176700	0.6156		
176710	0.6173		
176720	0.6173		
176730	0.6156		
176740	0.619		
176750	0.6173		
176760	0.6173		
176770	0.619		
176780	0.6173		
176790	0.6173		
176800	0.6173		
176810	0.6173		
176820	0.619		
176830	0.6173		
176840	0.614		
176850	0.6173		
176860	0.6173		
176870	0.6173		
176880	0.6173		
176890	0.6173		
176900	0.6134		
176910	0.6173		
176920	0.6156		
176930	0.6173		
176940	0.6156		
176950	0.6156		
176960	0.6156		
176970	0.6156		
176980	0.6173		
176990	0.6156		
177000	0.614		
177010	0.6173		
177020	0.6173		
177030	0.614		
177040	0.6173		
177050	0.6156		
177060	0.6156		
177070	0.6173		
177080	0.6173		
177090	0.6156		
177100	0.6156		
177110	0.6156		
177120	0.6156		
177130	0.6173		
177140	0.6134		
177150	0.6173		
177160	0.6156		
177170	0.6173		
177180	0.6173		
177190	0.614		
177200	0.6173		
177210	0.6156		
177220	0.6156		
177230	0.6156		
177240	0.6173		
177250	0.6123		
177260	0.6173		
177270	0.6156		
177280	0.6156		
177290	0.6156		
177300	0.6156		
177310	0.614		
177320	0.6123		
177330	0.6156		
177340	0.6156		
177350	0.6173		
177360	0.6173		
177370	0.6123		
177380	0.6173		
177390	0.614		
177400	0.6123		
177410	0.614		
177420	0.614		
177430	0.6106		
177440	0.6156		
177450	0.6173		
177460	0.6173		
177470	0.614		
177480	0.6123		
177490	0.6156		
177500	0.614		
177510	0.6123		
177520	0.6173		
177530	0.6106		
177540	0.6156		
177550	0.6156		
177560	0.6156		
177570	0.6156		
177580	0.6123		
177590	0.6156		
177600	0.6173		
177610	0.6156		
177620	0.6173		
177630	0.6114		
177640	0.6156		
177650	0.6106		
177660	0.6156		
177670	0.614		
177680	0.614		
177690	0.6156		
177700	0.6173		
177710	0.614		
177720	0.614		
177730	0.6123		
177740	0.6156		
177750	0.6089		
177760	0.6123		
177770	0.6106		
177780	0.6072		
177790	0.6123		
177800	0.6123		
177810	0.6072		
177820	0.6123		
177830	0.614		
177840	0.614		
177850	0.614		
177860	0.6154		
177870	0.6106		
177880	0.6072		
177890	0.6123		
177900	0.6123		
177910	0.6123		
177920	0.6089		
177930	0.6123		
177940	0.6089		
177950	0.6055		
177960	0.6072		
177970	0.6106		
177980	0.6089		
177990	0.6072		
178000	0.6075		
178010	0.6072		
178020	0.6072		
178030	0.6038		
178040	0.6106		
178050	0.6089		
178060	0.6089		
178070	0.6106		
178080	0.614		
178090	0.6106		
178100	0.614		
178110	0.6106		
178120	0.6106		
178130	0.6055		
178140	0.6072		
178150	0.6106		
178160	0.6123		
178170	0.6106		
178180	0.6021		
178190	0.6089		
178200	0.6015		
178210	0.6089		
178220	0.6106		
178230	0.6089		
178240	0.6072		
178250	0.6072		
178260	0.6089		
178270	0.6089		
178280	0.6106		
178290	0.6089		
178300	0.6089		
178310	0.6123		
178320	0.6055		
178330	0.6055		
178340	0.6055		
178350	0.6072		
178360	0.6055		
178370	0.6089		
178380	0.6055		
178390	0.6072		
178400	0.6072		
178410	0.6055		
178420	0.6038		
178430	0.6072		
178440	0.6004		
178450	0.6106		
178460	0.6055		
178470	0.6055		
178480	0.6038		
178490	0.6021		
178500	0.6055		
178510	0.6038		
178520	0.6038		
178530	0.6072		
178540	0.6038		
178550	0.6038		
178560	0.6072		
178570	0.6004		
178580	0.6055		
178590	0.6038		
178600	0.6021		
178610	0.6038		
178620	0.6072		
178630	0.6055		
178640	0.6004		
178650	0.6004		
178660	0.5995		
178670	0.6106		
178680	0.5987		
178690	0.6038		
178700	0.6038		
178710	0.6004		
178720	0.6004		
178730	0.6021		
178740	0.597		
178750	0.6021		
178760	0.6055		
178770	0.6004		
178780	0.6021		
178790	0.6004		
178800	0.5953		
178810	0.6021		
178820	0.6004		
178830	0.6004		
178840	0.597		
178850	0.6004		
178860	0.6015		
178870	0.6025		
178880	0.5987		
178890	0.6015		
178900	0.597		
178910	0.6038		
178920	0.6021		
178930	0.5987		
178940	0.6038		
178950	0.597		
178960	0.597		
178970	0.6004		
178980	0.6038		
178990	0.6055		
179000	0.597		
179010	0.597		
179020	0.5987		
179030	0.5987		
179040	0.5987		
179050	0.6055		
179060	0.597		
179070	0.5987		
179080	0.6021		
179090	0.6021		
179100	0.6004		
179110	0.6004		
179120	0.5953		
179130	0.6038		
179140	0.5953		
179150	0.5995		
179160	0.6004		
179170	0.5936		
179180	0.597		
179190	0.597		
179200	0.6004		
179210	0.5953		
179220	0.6004		
179230	0.5953		
179240	0.6038		
179250	0.597		
179260	0.5987		
179270	0.597		
179280	0.5919		
179290	0.5953		
179300	0.5987		
179310	0.597		
179320	0.5953		
179330	0.5936		
179340	0.597		
179350	0.597		
179360	0.597		
179370	0.597		
179380	0.5902		
179390	0.5936		
179400	0.5987		
179410	0.6004		
179420	0.6004		
179430	0.597		
179440	0.597		
179450	0.5953		
179460	0.5936		
179470	0.5995		
179480	0.5987		
179490	0.5953		
179500	0.5919		
179510	0.597		
179520	0.5936		
179530	0.5936		
179540	0.5953		
179550	0.5936		
179560	0.5953		
179570	0.5987		
179580	0.5953		
179590	0.5953		
179600	0.597		
179610	0.5936		
179620	0.5936		
179630	0.597		
179640	0.5953		
179650	0.5902		
179660	0.5868		
179670	0.5902		
179680	0.5953		
179690	0.5953		
179700	0.5953		
179710	0.5987		
179720	0.5936		
179730	0.5953		
179740	0.5919		
179750	0.5953		
179760	0.5987		
179770	0.5916		
179780	0.5919		
179790	0.5936		
179800	0.5919		
179810	0.597		
179820	0.5936		
179830	0.5919		
179840	0.5936		
179850	0.5885		
179860	0.5936		
179870	0.5919		
179880	0.5902		
179890	0.5919		
179900	0.5919		
179910	0.5919		
179920	0.5919		
179930	0.5902		
179940	0.5902		
179950	0.5919		
179960	0.5885		
179970	0.5902		
179980	0.5936		
179990	0.5936		
180000	0.5953		
180010	0.5885		
180020	0.5919		
180030	0.5868		
180040	0.5936		
180050	0.5919		
180060	0.5936		
180070	0.5919		
180080	0.5919		
180090	0.5885		
180100	0.5902		
180110	0.5919		
180120	0.5885		
180130	0.5868		
180140	0.5953		
180150	0.5916		
180160	0.5936		
180170	0.5902		
180180	0.5885		
180190	0.5902		
180200	0.5885		
180210	0.5834		
180220	0.5885		
180230	0.5885		
180240	0.5885		
180250	0.5868		
180260	0.5834		
180270	0.5851		
180280	0.5868		
180290	0.5885		
180300	0.5885		
180310	0.5868		
180320	0.5936		
180330	0.5902		
180340	0.5868		
180350	0.5885		
180360	0.5851		
180370	0.5868		
180380	0.5936		
180390	0.5885		
180400	0.5916		
180410	0.5834		
180420	0.5817		
180430	0.5868		
180440	0.5868		
180450	0.5817		
180460	0.5902		
180470	0.5885		
180480	0.5851		
180490	0.5868		
180500	0.5851		
180510	0.5851		
180520	0.5851		
180530	0.5868		
180540	0.5817		
180550	0.5851		
180560	0.5817		
180570	0.5834		
180580	0.5851		
180590	0.5837		
180600	0.5868		
180610	0.5834		
180620	0.5902		
180630	0.5834		
180640	0.5885		
180650	0.5817		
180660	0.5851		
180670	0.5834		
180680	0.5851		
180690	0.5851		
180700	0.5851		
180710	0.5817		
180720	0.5868		
180730	0.5851		
180740	0.5834		
180750	0.5783		
180760	0.5851		
180770	0.5851		
180780	0.5851		
180790	0.5868		
180800	0.5868		
180810	0.5834		
180820	0.5851		
180830	0.5868		
180840	0.5868		
180850	0.5783		
180860	0.5783		
180870	0.58		
180880	0.5868		
180890	0.58		
180900	0.5834		
180910	0.58		
180920	0.58		
180930	0.5817		
180940	0.5834		
180950	0.5817		
180960	0.5817		
180970	0.5851		
180980	0.5868		
180990	0.58		
181000	0.5868		
181010	0.5834		
181020	0.5783		
181030	0.5783		
181040	0.5834		
181050	0.5766		
181060	0.5817		
181070	0.5817		
181080	0.5766		
181090	0.5817		
181100	0.5817		
181110	0.58		
181120	0.5834		
181130	0.5783		
181140	0.5817		
181150	0.5797		
181160	0.5851		
181170	0.5817		
181180	0.5817		
181190	0.5834		
181200	0.5834		
181210	0.5817		
181220	0.58		
181230	0.5783		
181240	0.5817		
181250	0.5834		
181260	0.5783		
181270	0.5817		
181280	0.58		
181290	0.5834		
181300	0.58		
181310	0.5783		
181320	0.5834		
181330	0.5783		
181340	0.58		
181350	0.5766		
181360	0.5749		
181370	0.5783		
181380	0.5783		
181390	0.5783		
181400	0.5817		
181410	0.5783		
181420	0.5783		
181430	0.5817		
181440	0.5758		
181450	0.5766		
181460	0.5783		
181470	0.5817		
181480	0.5778		
181490	0.5749		
181500	0.5773		
181510	0.5783		
181520	0.5766		
181530	0.5797		
181540	0.5783		
181550	0.5732		
181560	0.5766		
181570	0.5749		
181580	0.5749		
181590	0.5766		
181600	0.5732		
181610	0.5766		
181620	0.5766		
181630	0.5732		
181640	0.5783		
181650	0.5716		
181660	0.5766		
181670	0.5749		
181680	0.5766		
181690	0.5699		
181700	0.5783		
181710	0.5732		
181720	0.5732		
181730	0.5783		
181740	0.5749		
181750	0.5783		
181760	0.5718		
181770	0.5766		
181780	0.5749		
181790	0.5834		
181800	0.5716		
181810	0.5732		
181820	0.5749		
181830	0.5783		
181840	0.5749		
181850	0.5766		
181860	0.5766		
181870	0.5699		
181880	0.5732		
181890	0.5732		
181900	0.5783		
181910	0.5749		
181920	0.5783		
181930	0.5749		
181940	0.5766		
181950	0.5749		
181960	0.5732		
181970	0.5749		
181980	0.5665		
181990	0.5783		
182000	0.5699		
182010	0.5732		
182020	0.5766		
182030	0.5699		
182040	0.5732		
182050	0.5716		
182060	0.5716		
182070	0.5749		
182080	0.5682		
182090	0.5732		
182100	0.5682		
182110	0.5749		
182120	0.5699		
182130	0.5749		
182140	0.5732		
182150	0.58		
182160	0.5716		
182170	0.5732		
182180	0.5716		
182190	0.5699		
182200	0.5766		
182210	0.5699		
182220	0.5749		
182230	0.5718		
182240	0.5682		
182250	0.5699		
182260	0.5682		
182270	0.5716		
182280	0.5749		
182290	0.5716		
182300	0.5699		
182310	0.5699		
182320	0.5682		
182330	0.5749		
182340	0.5749		
182350	0.5682		
182360	0.5682		
182370	0.5716		
182380	0.5732		
182390	0.5682		
182400	0.5766		
182410	0.5749		
182420	0.5682		
182430	0.5682		
182440	0.5665		
182450	0.5716		
182460	0.5682		
182470	0.5665		
182480	0.5659		
182490	0.5732		
182500	0.5699		
182510	0.5665		
182520	0.5716		
182530	0.5682		
182540	0.5699		
182550	0.5699		
182560	0.5699		
182570	0.5648		
182580	0.5699		
182590	0.5648		
182600	0.5732		
182610	0.5665		
182620	0.5682		
182630	0.5665		
182640	0.5699		
182650	0.5648		
182660	0.5648		
182670	0.5682		
182680	0.5699		
182690	0.5699		
182700	0.5699		
182710	0.5648		
182720	0.5699		
182730	0.5648		
182740	0.5648		
182750	0.5665		
182760	0.5665		
182770	0.5682		
182780	0.5648		
182790	0.5665		
182800	0.5699		
182810	0.5631		
182820	0.5648		
182830	0.5648		
182840	0.5648		
182850	0.5682		
182860	0.5648		
182870	0.5597		
182880	0.5648		
182890	0.5639		
182900	0.5631		
182910	0.5682		
182920	0.5631		
182930	0.5665		
182940	0.5614		
182950	0.5648		
182960	0.5682		
182970	0.5648		
182980	0.5631		
182990	0.5631		
183000	0.5614		
183010	0.5631		
183020	0.5682		
183030	0.5639		
183040	0.5624		
183050	0.5718		
183060	0.5648		
183070	0.5631		
183080	0.5648		
183090	0.5631		
183100	0.558		
183110	0.5631		
183120	0.5631		
183130	0.5631		
183140	0.5631		
183150	0.5546		
183160	0.5665		
183170	0.5648		
183180	0.5631		
183190	0.5648		
183200	0.5631		
183210	0.5563		
183220	0.5597		
183230	0.5597		
183240	0.5648		
183250	0.5682		
183260	0.5614		
183270	0.5597		
183280	0.5614		
183290	0.558		
183300	0.5546		
183310	0.558		
183320	0.558		
183330	0.5631		
183340	0.5597		
183350	0.558		
183360	0.5614		
183370	0.5546		
183380	0.5614		
183390	0.5631		
183400	0.5597		
183410	0.5597		
183420	0.5597		
183430	0.5597		
183440	0.5597		
183450	0.5546		
183460	0.5546		
183470	0.558		
183480	0.56		
183490	0.558		
183500	0.558		
183510	0.5563		
183520	0.5614		
183530	0.5529		
183540	0.5597		
183550	0.5648		
183560	0.5546		
183570	0.558		
183580	0.558		
183590	0.5529		
183600	0.5563		
183610	0.5597		
183620	0.558		
183630	0.5597		
183640	0.558		
183650	0.5529		
183660	0.5563		
183670	0.5597		
183680	0.558		
183690	0.5546		
183700	0.5563		
183710	0.558		
183720	0.5546		
183730	0.556		
183740	0.5597		
183750	0.5512		
183760	0.5546		
183770	0.5614		
183780	0.5546		
183790	0.5597		
183800	0.558		
183810	0.5597		
183820	0.5529		
183830	0.5546		
183840	0.5563		
183850	0.5512		
183860	0.5546		
183870	0.5546		
183880	0.552		
183890	0.5546		
183900	0.5546		
183910	0.5512		
183920	0.5546		
183930	0.5546		
183940	0.5529		
183950	0.5529		
183960	0.5563		
183970	0.5546		
183980	0.5563		
183990	0.5529		
184000	0.5512		
184010	0.5512		
184020	0.5563		
184030	0.5512		
184040	0.5529		
184050	0.5478		
184060	0.5597		
184070	0.5461		
184080	0.5546		
184090	0.5529		
184100	0.5512		
184110	0.5512		
184120	0.5546		
184130	0.5546		
184140	0.5546		
184150	0.5495		
184160	0.5546		
184170	0.558		
184180	0.5529		
184190	0.5529		
184200	0.5529		
184210	0.5563		
184220	0.5563		
184230	0.5512		
184240	0.5546		
184250	0.5501		
184260	0.5546		
184270	0.5495		
184280	0.5495		
184290	0.5512		
184300	0.5495		
184310	0.5529		
184320	0.5546		
184330	0.5529		
184340	0.5529		
184350	0.5512		
184360	0.5512		
184370	0.5512		
184380	0.5529		
184390	0.5495		
184400	0.5529		
184410	0.5529		
184420	0.5478		
184430	0.5512		
184440	0.5512		
184450	0.5501		
184460	0.5546		
184470	0.5495		
184480	0.5478		
184490	0.5512		
184500	0.5529		
184510	0.5529		
184520	0.5495		
184530	0.5461		
184540	0.5546		
184550	0.5461		
184560	0.5461		
184570	0.5512		
184580	0.5495		
184590	0.5495		
184600	0.5495		
184610	0.5495		
184620	0.5529		
184630	0.5495		
184640	0.5529		
184650	0.5461		
184660	0.5461		
184670	0.5546		
184680	0.5461		
184690	0.5478		
184700	0.5461		
