Time	Channel 8
Seconds	mW

136800	3,6760
136810	3,6794
136820	3,6725
136830	3,6708
136840	3,6725
136850	3,6760
136860	3,6725
136870	3,6691
136880	3,6656
136890	3,6725
136900	3,6691
136910	3,6691
136920	3,6673
136930	3,6691
136940	3,6656
136950	3,6691
136960	3,6639
136970	3,6673
136980	3,6656
136990	3,6639
137000	3,6673
137010	3,6656
137020	3,6639
137030	3,6639
137040	3,6639
137050	3,6639
137060	3,6621
137070	3,6639
137080	3,6621
137090	3,6639
137100	3,6604
137110	3,6621
137120	3,6639
137130	3,6639
137140	3,6621
137150	3,6604
137160	3,6604
137170	3,6621
137180	3,6639
137190	3,6604
137200	3,6621
137210	3,6639
137220	3,6604
137230	3,6552
137240	3,6604
137250	3,6587
137260	3,6578
137270	3,6552
137280	3,6570
137290	3,6552
137300	3,6535
137310	3,6570
137320	3,6587
137330	3,6570
137340	3,6501
137350	3,6535
137360	3,6552
137370	3,6501
137380	3,6449
137390	3,6483
137400	3,6483
137410	3,6483
137420	3,6466
137430	3,6483
137440	3,6501
137450	3,6501
137460	3,6431
137470	3,6431
137480	3,6377
137490	3,6427
137500	3,6380
137510	3,6397
137520	3,6380
137530	3,6431
137540	3,6380
137550	3,6345
137560	3,6362
137570	3,6380
137580	3,6380
137590	3,6414
137600	3,6362
137610	3,6328
137620	3,6311
137630	3,6311
137640	3,6328
137650	3,6380
137660	3,6328
137670	3,6311
137680	3,6380
137690	3,6293
137700	3,6293
137710	3,6316
137720	3,6311
137730	3,6224
137740	3,6207
137750	3,6276
137760	3,6276
137770	3,6276
137780	3,6241
137790	3,6259
137800	3,6224
137810	3,6241
137820	3,6241
137830	3,6259
137840	3,6190
137850	3,6224
137860	3,6207
137870	3,6190
137880	3,6190
137890	3,6190
137900	3,6241
137910	3,6138
137920	3,6190
137930	3,6103
137940	3,6155
137950	3,6103
137960	3,6121
137970	3,6135
137980	3,6103
137990	3,6121
138000	3,6086
138010	3,6138
138020	3,6103
138030	3,6121
138040	3,6086
138050	3,6103
138060	3,6121
138070	3,6051
138080	3,6051
138090	3,6069
138100	3,6051
138110	3,6034
138120	3,6017
138130	3,5982
138140	3,6017
138150	3,5965
138160	3,5982
138170	3,6017
138180	3,6017
138190	3,6017
138200	3,6017
138210	3,5913
138220	3,6000
138230	3,5954
138240	3,5948
138250	3,5943
138260	3,5954
138270	3,5943
138280	3,5913
138290	3,5948
138300	3,5931
138310	3,5913
138320	3,5879
138330	3,5913
138340	3,5896
138350	3,5896
138360	3,5861
138370	3,5844
138380	3,5879
138390	3,5861
138400	3,5861
138410	3,5861
138420	3,5861
138430	3,5810
138440	3,5827
138450	3,5861
138460	3,5810
138470	3,5758
138480	3,5810
138490	3,5810
138500	3,5758
138510	3,5792
138520	3,5775
138530	3,5758
138540	3,5740
138550	3,5740
138560	3,5775
138570	3,5775
138580	3,5810
138590	3,5740
138600	3,5692
138610	3,5775
138620	3,5689
138630	3,5706
138640	3,5706
138650	3,5723
138660	3,5740
138670	3,5654
138680	3,5671
138690	3,5706
138700	3,5689
138710	3,5671
138720	3,5671
138730	3,5706
138740	3,5602
138750	3,5654
138760	3,5620
138770	3,5602
138780	3,5620
138790	3,5620
138800	3,5585
138810	3,5568
138820	3,5602
138830	3,5550
138840	3,5568
138850	3,5585
138860	3,5533
138870	3,5585
138880	3,5585
138890	3,5568
138900	3,5499
138910	3,5568
138920	3,5550
138930	3,5516
138940	3,5516
138950	3,5550
138960	3,5550
138970	3,5533
138980	3,5481
138990	3,5499
139000	3,5464
139010	3,5499
139020	3,5481
139030	3,5481
139040	3,5481
139050	3,5447
139060	3,5464
139070	3,5447
139080	3,5430
139090	3,5470
139100	3,5447
139110	3,5460
139120	3,5447
139130	3,5430
139140	3,5430
139150	3,5464
139160	3,5430
139170	3,5430
139180	3,5430
139190	3,5412
139200	3,5447
139210	3,5430
139220	3,5430
139230	3,5430
139240	3,5430
139250	3,5412
139260	3,5430
139270	3,5430
139280	3,5412
139290	3,5412
139300	3,5412
139310	3,5412
139320	3,5412
139330	3,5395
139340	3,5430
139350	3,5378
139360	3,5395
139370	3,5343
139380	3,5395
139390	3,5360
139400	3,5360
139410	3,5412
139420	3,5343
139430	3,5326
139440	3,5360
139450	3,5291
139460	3,5360
139470	3,5360
139480	3,5291
139490	3,5309
139500	3,5291
139510	3,5257
139520	3,5291
139530	3,5274
139540	3,5274
139550	3,5274
139560	3,5268
139570	3,5257
139580	3,5240
139590	3,5222
139600	3,5240
139610	3,5222
139620	3,5188
139630	3,5222
139640	3,5205
139650	3,5240
139660	3,5153
139670	3,5205
139680	3,5205
139690	3,5188
139700	3,5153
139710	3,5188
139720	3,5188
139730	3,5136
139740	3,5153
139750	3,5119
139760	3,5101
139770	3,5084
139780	3,5119
139790	3,5119
139800	3,5119
139810	3,5084
139820	3,5119
139830	3,5119
139840	3,5101
139850	3,5050
139860	3,5067
139870	3,5067
139880	3,5067
139890	3,5067
139900	3,5136
139910	3,5050
139920	3,5067
139930	3,4963
139940	3,5015
139950	3,4998
139960	3,5015
139970	3,5032
139980	3,4998
139990	3,4998
140000	3,4980
140010	3,4998
140020	3,4998
140030	3,4911
140040	3,4946
140050	3,4980
140060	3,4929
140070	3,4946
140080	3,4911
140090	3,4963
140100	3,4911
140110	3,4946
140120	3,4911
140130	3,4894
140140	3,4877
140150	3,4842
140160	3,4963
140170	3,4911
140180	3,4845
140190	3,4825
140200	3,4877
140210	3,4860
140220	3,4842
140230	3,4860
140240	3,4877
140250	3,4808
140260	3,4842
140270	3,4808
140280	3,4842
140290	3,4825
140300	3,4790
140310	3,4825
140320	3,4773
140330	3,4790
140340	3,4773
140350	3,4808
140360	3,4773
140370	3,4756
140380	3,4773
140390	3,4790
140400	3,4739
140410	3,4721
140420	3,4739
140430	3,4756
140440	3,4721
140450	3,4684
140460	3,4739
140470	3,4739
140480	3,4687
140490	3,4756
140500	3,4669
140510	3,4721
140520	3,4669
140530	3,4669
140540	3,4618
140550	3,4628
140560	3,4687
140570	3,4623
140580	3,4652
140590	3,4635
140600	3,4618
140610	3,4635
140620	3,4618
140630	3,4618
140640	3,4600
140650	3,4583
140660	3,4600
140670	3,4566
140680	3,4635
140690	3,4514
140700	3,4549
140710	3,4566
140720	3,4566
140730	3,4531
140740	3,4566
140750	3,4514
140760	3,4563
140770	3,4566
140780	3,4566
140790	3,4566
140800	3,4531
140810	3,4462
140820	3,4514
140830	3,4514
140840	3,4462
140850	3,4462
140860	3,4462
140870	3,4479
140880	3,4497
140890	3,4479
140900	3,4514
140910	3,4445
140920	3,4462
140930	3,4445
140940	3,4410
140950	3,4462
140960	3,4410
140970	3,4497
140980	3,4410
140990	3,4445
141000	3,4393
141010	3,4428
141020	3,4393
141030	3,4307
141040	3,4359
141050	3,4428
141060	3,4376
141070	3,4410
141080	3,4324
141090	3,4382
141100	3,4341
141110	3,4341
141120	3,4341
141130	3,4272
141140	3,4307
141150	3,4307
141160	3,4324
141170	3,4289
141180	3,4341
141190	3,4255
141200	3,4272
141210	3,4289
141220	3,4272
141230	3,4272
141240	3,4255
141250	3,4272
141260	3,4255
141270	3,4241
141280	3,4272
141290	3,4220
141300	3,4220
141310	3,4255
141320	3,4255
141330	3,4220
141340	3,4238
141350	3,4255
141360	3,4238
141370	3,4220
141380	3,4220
141390	3,4255
141400	3,4220
141410	3,4220
141420	3,4220
141430	3,4238
141440	3,4220
141450	3,4220
141460	3,4220
141470	3,4203
141480	3,4220
141490	3,4220
141500	3,4203
141510	3,4186
141520	3,4220
141530	3,4220
141540	3,4203
141550	3,4186
141560	3,4151
141570	3,4169
141580	3,4134
141590	3,4151
141600	3,4186
141610	3,4169
141620	3,4203
141630	3,4186
141640	3,4169
141650	3,4134
141660	3,4117
141670	3,4099
141680	3,4134
141690	3,4099
141700	3,4099
141710	3,4117
141720	3,4099
141730	3,4030
141740	3,4151
141750	3,4082
141760	3,4082
141770	3,4065
141780	3,4048
141790	3,4048
141800	3,4065
141810	3,4082
141820	3,4065
141830	3,4019
141840	3,4009
141850	3,4082
141860	3,4039
141870	3,4013
141880	3,4024
141890	3,4039
141900	3,3996
141910	3,3979
141920	3,3927
141930	3,4013
141940	3,3979
141950	3,3979
141960	3,4013
141970	3,3979
141980	3,3979
141990	3,3892
142000	3,3944
142010	3,3909
142020	3,3958
142030	3,3944
142040	3,3892
142050	3,3909
142060	3,3909
142070	3,3927
142080	3,3909
142090	3,3875
142100	3,3840
142110	3,3875
142120	3,3892
142130	3,3840
142140	3,3858
142150	3,3875
142160	3,3840
142170	3,3892
142180	3,3840
142190	3,3840
142200	3,3806
142210	3,3823
142220	3,3840
142230	3,3858
142240	3,3806
142250	3,3771
142260	3,3771
142270	3,3789
142280	3,3789
142290	3,3797
142300	3,3789
142310	3,3754
142320	3,3737
142330	3,3823
142340	3,3754
142350	3,3771
142360	3,3737
142370	3,3754
142380	3,3702
142390	3,3719
142400	3,3702
142410	3,3719
142420	3,3719
142430	3,3685
142440	3,3685
142450	3,3633
142460	3,3685
142470	3,3702
142480	3,3702
142490	3,3757
142500	3,3650
142510	3,3631
142520	3,3696
142530	3,3616
142540	3,3650
142550	3,3633
142560	3,3650
142570	3,3650
142580	3,3616
142590	3,3581
142600	3,3598
142610	3,3616
142620	3,3616
142630	3,3564
142640	3,3598
142650	3,3633
142660	3,3564
142670	3,3547
142680	3,3529
142690	3,3564
142700	3,3581
142710	3,3547
142720	3,3512
142730	3,3495
142740	3,3495
142750	3,3460
142760	3,3512
142770	3,3478
142780	3,3529
142790	3,3529
142800	3,3495
142810	3,3512
142820	3,3495
142830	3,3495
142840	3,3529
142850	3,3460
142860	3,3495
142870	3,3460
142880	3,3408
142890	3,3478
142900	3,3443
142910	3,3478
142920	3,3374
142930	3,3357
142940	3,3408
142950	3,3408
142960	3,3426
142970	3,3391
142980	3,3374
142990	3,3374
143000	3,3374
143010	3,3426
143020	3,3374
143030	3,3374
143040	3,3339
143050	3,3339
143060	3,3305
143070	3,3339
143080	3,3357
143090	3,3357
143100	3,3357
143110	3,3339
143120	3,3357
143130	3,3305
143140	3,3288
143150	3,3339
143160	3,3288
143170	3,3322
143180	3,3305
143190	3,3288
143200	3,3253
143210	3,3201
143220	3,3218
143230	3,3253
143240	3,3253
143250	3,3201
143260	3,3236
143270	3,3253
143280	3,3208
143290	3,3288
143300	3,3193
143310	3,3201
143320	3,3201
143330	3,3236
143340	3,3201
143350	3,3236
143360	3,3184
143370	3,3149
143380	3,3218
143390	3,3167
143400	3,3149
143410	3,3149
143420	3,3115
143430	3,3132
143440	3,3132
143450	3,3098
143460	3,3167
143470	3,3115
143480	3,3115
143490	3,3115
143500	3,3080
143510	3,3098
143520	3,3149
143530	3,3063
143540	3,3132
143550	3,3098
143560	3,3080
143570	3,3028
143580	3,3098
143590	3,3063
143600	3,3046
143610	3,3063
143620	3,3063
143630	3,3080
143640	3,3063
143650	3,3080
143660	3,3046
143670	3,3028
143680	3,3011
143690	3,3011
143700	3,3011
143710	3,3046
143720	3,3028
143730	3,3028
143740	3,3028
143750	3,3011
143760	3,3011
143770	3,3011
143780	3,3011
143790	3,3028
143800	3,3011
143810	3,3028
143820	3,3011
143830	3,3011
143840	3,2994
143850	3,2959
143860	3,3011
143870	3,3011
143880	3,2977
143890	3,2994
143900	3,3011
143910	3,2994
143920	3,2994
143930	3,2994
143940	3,2925
143950	3,3011
143960	3,2977
143970	3,2959
143980	3,2959
143990	3,2925
144000	3,2942
144010	3,2959
144020	3,2925
144030	3,2977
144040	3,2925
144050	3,2959
144060	3,2925
144070	3,2942
144080	3,2908
144090	3,2873
144100	3,2890
144110	3,2890
144120	3,2890
144130	3,2908
144140	3,2910
144150	3,2890
144160	3,2821
144170	3,2873
144180	3,2873
144190	3,2873
144200	3,2856
144210	3,2838
144220	3,2856
144230	3,2821
144240	3,2821
144250	3,2804
144260	3,2838
144270	3,2821
144280	3,2821
144290	3,2752
144300	3,2769
144310	3,2787
144320	3,2752
144330	3,2787
144340	3,2769
144350	3,2769
144360	3,2752
144370	3,2752
144380	3,2752
144390	3,2749
144400	3,2735
144410	3,2717
144420	3,2700
144430	3,2735
144440	3,2735
144450	3,2735
144460	3,2679
144470	3,2729
144480	3,2631
144490	3,2717
144500	3,2683
144510	3,2700
144520	3,2648
144530	3,2666
144540	3,2648
144550	3,2648
144560	3,2683
144570	3,2700
144580	3,2648
144590	3,2631
144600	3,2614
144610	3,2666
144620	3,2614
144630	3,2614
144640	3,2597
144650	3,2588
144660	3,2631
144670	3,2631
144680	3,2614
144690	3,2597
144700	3,2562
144710	3,2597
144720	3,2597
144730	3,2579
144740	3,2545
144750	3,2527
144760	3,2527
144770	3,2510
144780	3,2562
144790	3,2493
144800	3,2597
144810	3,2510
144820	3,2510
144830	3,2510
144840	3,2493
144850	3,2493
144860	3,2476
144870	3,2476
144880	3,2510
144890	3,2510
144900	3,2476
144910	3,2476
144920	3,2458
144930	3,2476
144940	3,2458
144950	3,2476
144960	3,2441
144970	3,2441
144980	3,2441
144990	3,2407
145000	3,2458
145010	3,2389
145020	3,2458
145030	3,2510
145040	3,2407
145050	3,2389
145060	3,2389
145070	3,2389
145080	3,2372
145090	3,2407
145100	3,2337
145110	3,2389
145120	3,2337
145130	3,2337
145140	3,2389
145150	3,2372
145160	3,2320
145170	3,2337
145180	3,2251
145190	3,2303
145200	3,2320
145210	3,2346
145220	3,2326
145230	3,2268
145240	3,2320
145250	3,2320
145260	3,2320
145270	3,2251
145280	3,2217
145290	3,2251
145300	3,2286
145310	3,2251
145320	3,2251
145330	3,2251
145340	3,2251
145350	3,2251
145360	3,2251
145370	3,2268
145380	3,2199
145390	3,2182
145400	3,2165
145410	3,2199
145420	3,2199
145430	3,2217
145440	3,2234
145450	3,2130
145460	3,2165
145470	3,2182
145480	3,2182
145490	3,2182
145500	3,2113
145510	3,2130
145520	3,2147
145530	3,2182
145540	3,2147
145550	3,2113
145560	3,2113
145570	3,2147
145580	3,2104
145590	3,2096
145600	3,2130
145610	3,2078
145620	3,2096
145630	3,2130
145640	3,2078
145650	3,2078
145660	3,2078
145670	3,2044
145680	3,2044
145690	3,2061
145700	3,2078
145710	3,2061
145720	3,2044
145730	3,2027
145740	3,2044
145750	3,2059
145760	3,1963
145770	3,2009
145780	3,2009
145790	3,1992
145800	3,1992
145810	3,1975
145820	3,1975
145830	3,1992
145840	3,1992
145850	3,2027
145860	3,2009
145870	3,1957
145880	3,1975
145890	3,1975
145900	3,1940
145910	3,1957
145920	3,1975
145930	3,1957
145940	3,1975
145950	3,1923
145960	3,1983
145970	3,1923
145980	3,1923
145990	3,1923
146000	3,1943
146010	3,1906
146020	3,1940
146030	3,1940
146040	3,1906
146050	3,1923
146060	3,1940
146070	3,1940
146080	3,1906
146090	3,1923
146100	3,1906
146110	3,1923
146120	3,1923
146130	3,1923
146140	3,1888
146150	3,1923
146160	3,1893
146170	3,1883
146180	3,1888
146190	3,1906
146200	3,1906
146210	3,1888
146220	3,1878
146230	3,1883
146240	3,1888
146250	3,1871
146260	3,1888
146270	3,1871
146280	3,1871
146290	3,1837
146300	3,1888
146310	3,1871
146320	3,1871
146330	3,1854
146340	3,1871
146350	3,1854
146360	3,1837
146370	3,1802
146380	3,1785
146390	3,1802
146400	3,1767
146410	3,1819
146420	3,1767
146430	3,1819
146440	3,1767
146450	3,1819
146460	3,1802
146470	3,1802
146480	3,1750
146490	3,1802
146500	3,1716
146510	3,1750
146520	3,1716
146530	3,1733
146540	3,1767
146550	3,1785
146560	3,1750
146570	3,1698
146580	3,1750
146590	3,1733
146600	3,1750
146610	3,1646
146620	3,1698
146630	3,1701
146640	3,1733
146650	3,1698
146660	3,1698
146670	3,1716
146680	3,1750
146690	3,1664
146700	3,1664
146710	3,1664
146720	3,1629
146730	3,1664
146740	3,1646
146750	3,1646
146760	3,1612
146770	3,1629
146780	3,1595
146790	3,1698
146800	3,1641
146810	3,1595
146820	3,1577
146830	3,1595
146840	3,1543
146850	3,1577
146860	3,1543
146870	3,1543
146880	3,1577
146890	3,1577
146900	3,1577
146910	3,1543
146920	3,1560
146930	3,1543
146940	3,1595
146950	3,1508
146960	3,1508
146970	3,1577
146980	3,1520
146990	3,1508
147000	3,1469
147010	3,1500
147020	3,1508
147030	3,1508
147040	3,1508
147050	3,1577
147060	3,1474
147070	3,1526
147080	3,1422
147090	3,1474
147100	3,1456
147110	3,1474
147120	3,1439
147130	3,1474
147140	3,1439
147150	3,1405
147160	3,1456
147170	3,1405
147180	3,1439
147190	3,1422
147200	3,1338
147210	3,1387
147220	3,1405
147230	3,1405
147240	3,1370
147250	3,1370
147260	3,1405
147270	3,1405
147280	3,1370
147290	3,1370
147300	3,1353
147310	3,1336
147320	3,1318
147330	3,1336
147340	3,1353
147350	3,1249
147360	3,1370
147370	3,1318
147380	3,1278
147390	3,1232
147400	3,1301
147410	3,1301
147420	3,1301
147430	3,1301
147440	3,1249
147450	3,1249
147460	3,1301
147470	3,1266
147480	3,1266
147490	3,1301
147500	3,1266
147510	3,1249
147520	3,1232
147530	3,1232
147540	3,1249
147550	3,1249
147560	3,1197
147570	3,1197
147580	3,1215
147590	3,1249
147600	3,1232
147610	3,1157
147620	3,1182
147630	3,1215
147640	3,1177
147650	3,1180
147660	3,1180
147670	3,1197
147680	3,1163
147690	3,1197
147700	3,1163
147710	3,1180
147720	3,1128
147730	3,1128
147740	3,1146
147750	3,1163
147760	3,1111
147770	3,1076
147780	3,1094
147790	3,1111
147800	3,1076
147810	3,1094
147820	3,1111
147830	3,1076
147840	3,1076
147850	3,1076
147860	3,1094
147870	3,1059
147880	3,1076
147890	3,1059
147900	3,1042
147910	3,1059
147920	3,1025
147930	3,1042
147940	3,1025
147950	3,1042
147960	3,1059
147970	3,1076
147980	3,1025
147990	3,1059
148000	3,1056
148010	3,1042
148020	3,0990
148030	3,1042
148040	3,0973
148050	3,0956
148060	3,0990
148070	3,0990
148080	3,0956
148090	3,0921
148100	3,0990
148110	3,0956
148120	3,0973
148130	3,0973
148140	3,0921
148150	3,0921
148160	3,0938
148170	3,0921
148180	3,0938
148190	3,0938
148200	3,0938
148210	3,0869
148220	3,0869
148230	3,0817
148240	3,0904
148250	3,0886
148260	3,0904
148270	3,0875
148280	3,0904
148290	3,0835
148300	3,0852
148310	3,0904
148320	3,0869
148330	3,0835
148340	3,0835
148350	3,0817
148360	3,0904
148370	3,0835
148380	3,0817
148390	3,0835
148400	3,0800
148410	3,0800
148420	3,0800
148430	3,0766
148440	3,0817
148450	3,0835
148460	3,0835
148470	3,0835
148480	3,0817
148490	3,0783
148500	3,0748
148510	3,0783
148520	3,0800
148530	3,0731
148540	3,0748
148550	3,0714
148560	3,0774
148570	3,0766
148580	3,0714
148590	3,0748
148600	3,0766
148610	3,0714
148620	3,0731
148630	3,0748
148640	3,0731
148650	3,0766
148660	3,0731
148670	3,0714
148680	3,0696
148690	3,0714
148700	3,0696
148710	3,0714
148720	3,0714
148730	3,0714
148740	3,0714
148750	3,0714
148760	3,0696
148770	3,0714
148780	3,0731
148790	3,0679
148800	3,0696
148810	3,0696
148820	3,0696
148830	3,0714
148840	3,0696
148850	3,0679
148860	3,0714
148870	3,0662
148880	3,0662
148890	3,0662
148900	3,0679
148910	3,0645
148920	3,0645
148930	3,0662
148940	3,0673
148950	3,0696
148960	3,0683
148970	3,0645
148980	3,0645
148990	3,0653
149000	3,0608
149010	3,0627
149020	3,0645
149030	3,0593
149040	3,0610
149050	3,0610
149060	3,0593
149070	3,0610
149080	3,0541
149090	3,0575
149100	3,0575
149110	3,0610
149120	3,0610
149130	3,0593
149140	3,0575
149150	3,0541
149160	3,0558
149170	3,0575
149180	3,0575
149190	3,0610
149200	3,0524
149210	3,0610
149220	3,0541
149230	3,0558
149240	3,0575
149250	3,0558
149260	3,0524
149270	3,0517
149280	3,0472
149290	3,0541
149300	3,0489
149310	3,0506
149320	3,0489
149330	3,0437
149340	3,0487
149350	3,0472
149360	3,0472
149370	3,0489
149380	3,0437
149390	3,0455
149400	3,0455
149410	3,0541
149420	3,0489
149430	3,0472
149440	3,0455
149450	3,0403
149460	3,0403
149470	3,0437
149480	3,0385
149490	3,0437
149500	3,0420
149510	3,0437
149520	3,0385
149530	3,0403
149540	3,0403
149550	3,0385
149560	3,0351
149570	3,0368
149580	3,0368
149590	3,0351
149600	3,0385
149610	3,0351
149620	3,0368
149630	3,0316
149640	3,0368
149650	3,0351
149660	3,0290
149670	3,0290
149680	3,0331
149690	3,0334
149700	3,0265
149710	3,0316
149720	3,0334
149730	3,0316
149740	3,0316
149750	3,0282
149760	3,0230
149770	3,0316
149780	3,0265
149790	3,0282
149800	3,0282
149810	3,0265
149820	3,0230
149830	3,0299
149840	3,0265
149850	3,0247
149860	3,0247
149870	3,0213
149880	3,0265
149890	3,0213
149900	3,0230
149910	3,0230
149920	3,0247
149930	3,0195
149940	3,0213
149950	3,0195
149960	3,0247
149970	3,0195
149980	3,0144
149990	3,0161
150000	3,0144
150010	3,0178
150020	3,0109
150030	3,0213
150040	3,0161
150050	3,0213
150060	3,0178
150070	3,0161
150080	3,0144
150090	3,0144
150100	3,0178
150110	3,0195
150120	3,0149
150130	3,0092
150140	3,0092
150150	3,0092
150160	3,0092
150170	3,0109
150180	3,0069
150190	3,0109
150200	3,0092
150210	3,0075
150220	3,0075
150230	3,0023
150240	3,0023
150250	3,0109
150260	3,0057
150270	3,0023
150280	3,0075
150290	3,0023
150300	3,0057
150310	3,0023
150320	2,9971
150330	3,0023
150340	3,0057
150350	2,9971
150360	2,9971
150370	3,0040
150380	2,9988
150390	2,9954
150400	2,9988
150410	3,0040
150420	2,9936
150430	2,9971
150440	2,9971
150450	2,9988
150460	2,9971
150470	2,9971
150480	2,9954
150490	2,9954
150500	2,9971
150510	2,9919
150520	2,9902
150530	2,9954
150540	2,9885
150550	2,9954
150560	2,9902
150570	2,9936
150580	2,9919
150590	2,9902
150600	2,9919
150610	2,9885
150620	2,9885
150630	2,9885
150640	2,9885
150650	2,9850
150660	2,9887
150670	2,9837
150680	2,9850
150690	2,9867
150700	2,9885
150710	2,9798
150720	2,9847
150730	2,9882
150740	2,9833
150750	2,9867
150760	2,9822
150770	2,9833
150780	2,9807
150790	2,9807
150800	2,9798
150810	2,9827
150820	2,9798
150830	2,9815
150840	2,9815
150850	2,9798
150860	2,9798
150870	2,9781
150880	2,9781
150890	2,9764
150900	2,9764
150910	2,9764
150920	2,9712
150930	2,9729
150940	2,9746
150950	2,9729
150960	2,9729
150970	2,9764
150980	2,9729
150990	2,9694
151000	2,9712
151010	2,9729
151020	2,9712
151030	2,9712
151040	2,9677
151050	2,9764
151060	2,9694
151070	2,9660
151080	2,9660
151090	2,9660
151100	2,9677
151110	2,9729
151120	2,9660
151130	2,9660
151140	2,9643
151150	2,9677
151160	2,9643
151170	2,9643
151180	2,9677
151190	2,9694
151200	2,9643
151210	2,9643
151220	2,9625
151230	2,9643
151240	2,9608
151250	2,9574
151260	2,9625
151270	2,9574
151280	2,9660
151290	2,9574
151300	2,9625
151310	2,9591
151320	2,9539
151330	2,9591
151340	2,9556
151350	2,9591
151360	2,9608
151370	2,9539
151380	2,9522
151390	2,9522
151400	2,9556
151410	2,9539
151420	2,9556
151430	2,9539
151440	2,9556
151450	2,9525
151460	2,9556
151470	2,9539
151480	2,9522
151490	2,9539
151500	2,9535
151510	2,9545
151520	2,9522
151530	2,9504
151540	2,9525
151550	2,9504
151560	2,9504
151570	2,9525
151580	2,9504
151590	2,9522
151600	2,9504
151610	2,9504
151620	2,9522
151630	2,9487
151640	2,9487
151650	2,9487
151660	2,9504
151670	2,9522
151680	2,9539
151690	2,9504
151700	2,9487
151710	2,9487
151720	2,9504
151730	2,9487
151740	2,9470
151750	2,9470
151760	2,9470
151770	2,9453
151780	2,9453
151790	2,9435
151800	2,9504
151810	2,9487
151820	2,9435
151830	2,9487
151840	2,9464
151850	2,9453
151860	2,9470
151870	2,9470
151880	2,9453
151890	2,9470
151900	2,9401
151910	2,9435
151920	2,9453
151930	2,9418
151940	2,9453
151950	2,9401
151960	2,9435
151970	2,9401
151980	2,9418
151990	2,9470
152000	2,9401
152010	2,9435
152020	2,9435
152030	2,9349
152040	2,9384
152050	2,9384
152060	2,9366
152070	2,9384
152080	2,9384
152090	2,9366
152100	2,9332
152110	2,9349
152120	2,9349
152130	2,9366
152140	2,9366
152150	2,9332
152160	2,9283
152170	2,9280
152180	2,9332
152190	2,9280
152200	2,9314
152210	2,9353
152220	2,9297
152230	2,9297
152240	2,9297
152250	2,9314
152260	2,9280
152270	2,9314
152280	2,9297
152290	2,9297
152300	2,9314
152310	2,9314
152320	2,9283
152330	2,9280
152340	2,9263
152350	2,9245
152360	2,9263
152370	2,9211
152380	2,9211
152390	2,9263
152400	2,9280
152410	2,9211
152420	2,9245
152430	2,9228
152440	2,9245
152450	2,9263
152460	2,9211
152470	2,9194
152480	2,9194
152490	2,9228
152500	2,9159
152510	2,9194
152520	2,9176
152530	2,9194
152540	2,9159
152550	2,9176
152560	2,9142
152570	2,9142
152580	2,9194
152590	2,9107
152600	2,9176
152610	2,9228
152620	2,9124
152630	2,9124
152640	2,9124
152650	2,9124
152660	2,9090
152670	2,9159
152680	2,9107
152690	2,9124
152700	2,9159
152710	2,9107
152720	2,9073
152730	2,9090
152740	2,9142
152750	2,9038
152760	2,9124
152770	2,9055
152780	2,9073
152790	2,9081
152800	2,9090
152810	2,9021
152820	2,9073
152830	2,9090
152840	2,9004
152850	2,9073
152860	2,9038
152870	2,9004
152880	2,9021
152890	2,9055
152900	2,9004
152910	2,9004
152920	2,9004
152930	2,8940
152940	2,9021
152950	2,8952
152960	2,9004
152970	2,9055
152980	2,9004
152990	2,8986
153000	2,8986
153010	2,9004
153020	2,8969
153030	2,9004
153040	2,8969
153050	2,8969
153060	2,8969
153070	2,8969
153080	2,8934
153090	2,8934
153100	2,8952
153110	2,8917
153120	2,8969
153130	2,8917
153140	2,8952
153150	2,8952
153160	2,8917
153170	2,8986
153180	2,8865
153190	2,8952
153200	2,8848
153210	2,8900
153220	2,8934
153230	2,8865
153240	2,8848
153250	2,8883
153260	2,8917
153270	2,8831
153280	2,8880
153290	2,8900
153300	2,8819
153310	2,8848
153320	2,8814
153330	2,8865
153340	2,8865
153350	2,8814
153360	2,8831
153370	2,8762
153380	2,8831
153390	2,8831
153400	2,8814
153410	2,8848
153420	2,8796
153430	2,8831
153440	2,8779
153450	2,8796
153460	2,8796
153470	2,8796
153480	2,8744
153490	2,8744
153500	2,8796
153510	2,8779
153520	2,8779
153530	2,8779
153540	2,8796
153550	2,8710
153560	2,8744
153570	2,8727
153580	2,8710
153590	2,8727
153600	2,8762
153610	2,8796
153620	2,8727
153630	2,8727
153640	2,8727
153650	2,8710
153660	2,8693
153670	2,8727
153680	2,8727
153690	2,8710
153700	2,8727
153710	2,8693
153720	2,8693
153730	2,8658
153740	2,8693
153750	2,8658
153760	2,8641
153770	2,8606
153780	2,8658
153790	2,8623
153800	2,8710
153810	2,8641
153820	2,8643
153830	2,8675
153840	2,8623
153850	2,8623
153860	2,8658
153870	2,8641
153880	2,8606
153890	2,8606
153900	2,8641
153910	2,8641
153920	2,8623
153930	2,8623
153940	2,8572
153950	2,8658
153960	2,8589
153970	2,8537
153980	2,8537
153990	2,8572
154000	2,8554
154010	2,8589
154020	2,8520
154030	2,8520
154040	2,8572
154050	2,8520
154060	2,8503
154070	2,8537
154080	2,8537
154090	2,8503
154100	2,8503
154110	2,8503
154120	2,8520
154130	2,8503
154140	2,8537
154150	2,8537
154160	2,8520
154170	2,8485
154180	2,8451
154190	2,8503
154200	2,8468
154210	2,8468
154220	2,8503
154230	2,8451
154240	2,8433
154250	2,8468
154260	2,8451
