Time	Channel 2	Time markers	sample_weight
Seconds	mW		
			
5890	291,4356		
5900	283,2437		
5910	275,2255		
5920	267,2893		
5930	259,5669		
5940	251,9515		
5950	244,0875		
5960	236,4450		
5970	229,4362		
5980	222,6096		
5990	215,9868		
6000	209,6148		
6010	203,3948		
6020	197,3870		
6030	191,0546		
6040	184,8986		
6050	179,3237		
6060	173,9626		
6070	168,7988		
6080	163,7436		
6090	158,8421		
6100	154,1078		
6110	149,2241		
6120	144,4853		
6130	140,1688		
6140	136,0060		
6150	131,9668		
6160	128,0296		
6170	124,2411		
6180	120,3417		
6190	116,6107		
6200	113,2333		
6210	109,7024		
6220	106,2429		
6230	103,1379		
6240	100,0931		
6250	97,1719		
6260	94,3343		
6270	91,5803		
6280	88,7352		
6290	85,9953		
6300	83,5170		
6310	81,1139		
6320	78,6369		
6330	76,2492		
6340	74,0734		
6350	71,9477		
6360	69,7654		
6370	67,6312		
6380	65,6876		
6390	63,8059		
6400	62,0161		
6410	60,1570		
6420	58,3496		
6430	56,7052		
6440	55,0959		
6450	53,5451		
6460	52,0243		
6470	50,5471		
6480	49,1266		
6490	47,7178		
6500	46,3525		
6510	45,0206		
6520	43,7438		
6530	42,4955		
6540	41,2772		
6550	40,1358		
6560	39,0262		
6570	37,9400		
6580	36,8905		
6590	35,8828		
6600	34,8901		
6610	33,9476		
6620	33,0235		
6630	32,1311		
6640	31,2754		
6650	30,3885		
6660	29,5358		
6670	28,7487		
6680	27,9916		
6690	27,2664		
6700	26,5478		
6710	25,8760		
6720	25,2042		
6730	24,5591		
6740	23,8888		
6750	23,2389		
6760	22,6490		
6770	22,0758		
6780	21,5277		
6790	20,9946		
6800	20,4832		
6810	19,9819		
6820	19,4567		
6830	18,9508		
6840	18,5029		
6850	18,0517		
6860	17,6306		
6870	17,2228		
6880	16,7925		
6890	16,3739		
6900	15,9945		
6910	15,6185		
6920	15,2642		
6930	14,9250		
6940	14,5857		
6950	14,2321		
6960	13,8872		
6970	13,5897		
6980	13,2956		
6990	13,0115		
7000	12,7274		
7010	12,4408		
7020	12,1626		
7030	11,9052		
7040	11,6696		
7050	11,4099		
7060	11,1699		
7070	10,9393		
7080	10,7271		
7090	10,5065		
7100	10,2976		
7110	10,0887		
7120	9,8915		
7130	9,6976		
7140	9,5038		
7150	9,3250		
7160	9,1445		
7170	8,9757		
7180	8,8069		
7190	8,6448		
7200	8,4844		
7210	8,3290		
7220	8,1819		
7230	8,0365		
7240	7,9062		
7250	7,7675		
7260	7,6321		
7270	7,5118		
7280	7,3881		
7290	7,2594		
7300	7,1558		
7310	7,0355		
7320	6,9179		
7330	6,8099		
7340	6,7013		
7350	6,5993		
7360	6,5024		
7370	6,4088		
7380	6,3086		
7390	6,2300		
7400	6,1415		
7410	6,0512		
7420	5,9616		
7430	5,8791		
7440	5,8106		
7450	5,7303		
7460	5,6602		
7470	5,5850		
7480	5,5127		
7490	5,4379		
7500	5,3711		
7510	5,3092		
7520	5,2474		
7530	5,1856		
7540	5,1252		
7550	5,0569		
7560	5,0067		
7570	4,9499		
7580	4,8964		
7590	4,8446		
7600	4,7874		
7610	4,7444		
7620	4,6942		
7630	4,6491		
7640	4,6023		
7650	4,5555		
7660	4,5096		
7670	4,4636		
7680	4,4202		
7690	4,3868		
7700	4,3400		
7710	4,3015		
7720	4,2648		
7730	4,2230		
7740	4,1946		
7750	4,1595		
7760	4,1192		
7770	4,0843		
7780	4,0559		
7790	4,0158		
7800	3,9873		
7810	3,9556		
7820	3,9322		
7830	3,8954		
7840	3,8654		
7850	3,8453		
7860	3,8186		
7870	3,7985		
7880	3,7551		
7890	3,7350		
7900	3,7150		
7910	3,6949		
7920	3,6598		
7930	3,6331		
7940	3,6180		
7950	3,5980		
7960	3,5746		
7970	3,5528		
7980	3,5395		
7990	3,5127		
8000	3,4960		
8010	3,4693		
8020	3,4543		
8030	3,4325		
8040	3,4058		
8050	3,3880		
8060	3,3791		
8070	3,3657		
8080	3,3456		
8090	3,3222		
8100	3,3089		
8110	3,2888		
8120	3,2696		
8130	3,2621		
8140	3,2437		
8150	3,2286		
8160	3,2186		
8170	3,2019		
8180	3,1952		
8190	3,1702		
8200	3,1534		
8210	3,1468		
8220	3,1367		
8230	3,1234		
8240	3,1058		
8250	3,0916		
8260	3,0766		
8270	3,0732		
8280	3,0548		
8290	3,0444		
8300	3,0348		
8310	3,0264		
8320	3,0164		
8330	3,0030		
8340	2,9888		
8350	2,9763		
8360	2,9629		
8370	2,9512		
8380	2,9333		
8390	2,9295		
8400	2,9228		
8410	2,9161		
8420	2,9078		
8430	2,8923		
8440	2,8877		
8450	2,8744		
8460	2,8694		
8470	2,8476		
8480	2,8455		
8490	2,8276		
8500	2,8276		
8510	2,8125		
8520	2,8092		
8530	2,8042		
8540	2,7958		
8550	2,7875		
8560	2,7825		
8570	2,7758		
8580	2,7641		
8590	2,7641		
8600	2,7457		
8610	2,7457		
8620	2,7306		
8630	2,7256		
8640	2,7223		
8650	2,7139		
8660	2,7006		
8670	2,6922		
8680	2,6939		
8690	2,6905		
8700	2,6788		
8710	2,6772		
8720	2,6655		
8730	2,6621		
8740	2,6554		
8750	2,6511		
8760	2,6371		
