General Experiment Info
Bath temperature,20°C
,Sample - 213:2
Total mass,5.88g
Name,"Max"
,Component - OPC
Mass,4g
Name,"OPC"
ID,"42.5R CEM I"
Wizard Settings
Devices

"Time","Temperature","Heat flow","Heat","Normalized heat flow","Normalized heat","Time markers"
242.05064535141,20,0.246226961892731,77.2243819446394,0.0615567404731828,19.3060954861599,""
244.61314535141,20,0.243900548410171,77.852357817215,0.0609751371025427,19.4630894543037,""
246.73814535141,20,0.242010353722751,78.3686381507312,0.0605025884306878,19.5921595376828,""
250.11314535141,20,0.239011374937021,79.1803623178446,0.0597528437342551,19.7950905794611,""
253.73814535141,20,0.235850532166537,80.0410495244698,0.0589626330416342,20.0102623811174,""
255.61314535141,20,0.234216719596676,80.4817375729978,0.0585541798991691,20.1204343932495,""
258.17564535141,20,0.232021117197752,81.0791048013907,0.058005279299438,20.2697762003477,""
261.61314535141,20,0.229088541397098,81.8716370271005,0.0572721353492745,20.4679092567751,""
264.17564535141,20,0.226952222907459,82.4559392563658,0.0567380557268647,20.6139848140914,""
267.61314535141,20,0.22409769969918,83.2311813108459,0.0560244249247949,20.8077953277115,""
271.05064535141,20,0.221283926484433,83.996680980849,0.0553209816211083,20.9991702452123,""
273.61314535141,20,0.219195273301478,84.5610449555747,0.0547988183253696,21.1402612388937,""
277.05064535141,20,0.216458519330275,85.3098249116605,0.0541146298325688,21.3274562279151,""
279.61314535141,20,0.21442656997338,85.8618964323309,0.053606642493345,21.4654741080827,""
281.73814535141,20,0.212769520360565,86.3157922783107,0.0531923800901411,21.5789480695777,""
285.11314535141,20,0.210140332978304,87.02945265582,0.0525350832445761,21.757363163955,""
287.73814535141,20,0.208135088242284,87.578439146172,0.052033772060571,21.894609786543,""
291.11314535141,20,0.205556361215567,88.2765434671322,0.0513890903038916,22.069135866783,""
295.05064535141,20,0.202608432681113,89.0801179051162,0.0506521081702782,22.2700294762791,""
297.61314535141,20,0.200699311174757,89.5968559519316,0.0501748277936893,22.3992139879829,""
